car_no,lap_time,gap,lap_index,lap_time_seconds
63,2:12.033,1 Lap,14,132.033
63,2:07.884,2 Laps,15,127.884
63,2:10.374,2 Laps,16,130.374
63,2:11.774,2 Laps,17,131.774
63,4:58.711,2 Laps,18,298.711
63,2:39.901,2 Laps,19,159.901
63,2:10.770,2 Laps,20,130.77
63,2:10.433,2 Laps,21,130.433
63,3:03.797,2 Laps,22,183.797
63,4:54.436,2 Laps,23,294.436
63,2:10.062,1 Lap,24,130.062
63,2:09.938,1 Lap,25,129.938
63,2:09.720,2 Laps,26,129.72
63,2:08.521,2 Laps,27,128.52100000000002
63,2:12.682,4 Laps,28,132.682
63,2:18.751,23.301,29,138.751
63,2:10.569,18.086,30,130.569
63,2:09.686,21.842,31,129.686
63,2:09.768,1:56.204,32,129.768
63,2:12.171,1 Lap,33,132.171
63,2:12.666,1 Lap,34,132.666
63,3:44.312,1 Lap,35,224.312
63,2:12.539,1 Lap,36,132.539
63,3:47.909,1 Lap,37,227.909
63,2:11.524,1 Lap,38,131.524
63,2:16.080,1 Lap,39,136.07999999999998
63,2:11.599,1 Lap,40,131.599
63,2:10.965,1 Lap,41,130.965
63,2:11.401,1 Lap,42,131.401
63,2:10.371,1 Lap,43,130.371
63,2:08.052,2 Laps,44,128.052
63,2:10.542,2 Laps,45,130.542
63,2:09.833,2 Laps,46,129.833
63,2:42.919,2 Laps,47,162.91899999999998
63,2:10.722,2 Laps,48,130.722
63,2:10.460,2 Laps,49,130.46
63,2:09.973,2 Laps,50,129.973
63,3:06.335,1 Lap,51,186.335
63,2:10.080,1 Lap,52,130.08
63,2:08.138,2 Laps,53,128.138
63,2:09.466,2 Laps,54,129.466
63,5:41.156,3 Laps,55,341.156
63,2:12.487,4 Laps,56,132.487
63,2:10.354,4 Laps,57,130.35399999999998
63,3:21.516,12.521,58,201.516
63,4:03.324,12.816,59,243.324
63,2:10.402,22.871,60,130.402
63,2:09.750,1:59.297,61,129.75
63,2:09.964,2:00.815,62,129.964
63,2:14.311,2:24.077,63,134.311
63,2:12.786,2:08.573,64,132.786
63,2:16.446,1 Lap,65,136.446
63,4:54.178,1 Lap,66,294.178
63,3:30.189,1 Lap,67,210.189
63,3:11.305,1 Lap,68,191.305
63,2:11.480,1 Lap,69,131.48
63,2:10.647,1 Lap,70,130.647
63,2:18.899,1 Lap,71,138.899
63,2:13.994,2 Laps,72,133.994
63,2:09.512,2 Laps,73,129.512
63,2:09.229,2 Laps,74,129.22899999999998
63,2:10.772,2 Laps,75,130.772
63,2:09.651,2 Laps,76,129.651
63,2:09.680,2 Laps,77,129.68
63,2:09.891,2 Laps,78,129.891
63,2:10.071,1 Lap,79,130.071
63,2:25.007,1 Lap,80,145.007
63,2:55.932,1 Lap,81,175.93200000000002
63,2:10.081,1 Lap,82,130.081
63,2:10.171,1 Lap,83,130.171
63,2:10.397,1 Lap,84,130.397
63,2:12.437,1 Lap,85,132.437
63,3:00.119,3 Laps,86,180.119
63,2:10.846,3 Laps,87,130.846
63,2:16.751,4 Laps,88,136.751
63,2:12.739,4 Laps,89,132.739
63,2:10.020,21.860,90,130.02
63,2:12.287,27.978,91,132.287
63,2:10.095,2:02.282,92,130.095
63,2:11.982,1:32.375,93,131.982
63,2:10.170,1:31.870,94,130.17
63,2:09.322,1 Lap,95,129.322
63,2:08.959,1 Lap,96,128.959
63,2:50.498,1 Lap,97,170.498
63,2:11.920,1 Lap,98,131.92
63,2:10.337,1 Lap,99,130.337
63,2:10.859,1 Lap,100,130.859
63,2:10.142,1 Lap,101,130.142
63,2:10.180,1 Lap,102,130.18
63,3:41.883,2 Laps,103,221.883
63,3:11.902,2 Laps,104,191.902
63,2:21.623,2 Laps,105,141.623
63,3:44.398,2 Laps,106,224.398
63,2:09.407,2 Laps,107,129.407
63,2:16.609,1 Lap,108,136.609
63,2:48.270,1 Lap,109,168.27
63,2:11.714,1 Lap,110,131.714
63,2:10.297,1 Lap,111,130.297
63,2:15.710,1 Lap,112,135.71
63,2:11.534,1 Lap,113,131.534
63,2:10.473,1 Lap,114,130.473
63,2:10.886,3 Laps,115,130.886
63,2:11.264,3 Laps,116,131.264
63,3:35.708,6.705,117,215.708
63,2:17.786,12.384,118,137.786
63,2:16.833,38.544,119,136.833
63,2:10.940,2:05.552,120,130.94
63,2:12.898,1 Lap,121,132.898
63,2:10.630,1:33.684,122,130.63
63,2:09.100,1 Lap,123,129.1
63,2:13.890,1 Lap,124,133.89
63,4:00.344,1 Lap,125,240.344
63,2:11.251,1 Lap,126,131.251
63,2:11.346,1 Lap,127,131.346
63,2:11.765,2 Laps,128,131.765
63,2:07.963,2 Laps,129,127.963
63,2:09.048,2 Laps,130,129.048
63,2:09.276,2 Laps,131,129.276
63,4:00.837,2 Laps,132,240.837
63,2:09.880,2 Laps,133,129.88
63,2:10.289,2 Laps,134,130.289
63,3:09.753,1 Lap,135,189.753
63,2:10.724,2 Laps,136,130.724
63,2:10.559,1 Lap,137,130.559
63,2:10.161,1 Lap,138,130.161
63,3:38.941,2 Laps,139,218.941
63,2:09.553,1 Lap,140,129.553
63,2:17.449,1 Lap,141,137.449
63,2:10.856,3 Laps,142,130.856
63,2:10.950,3 Laps,143,130.95
7,4:16.139,0.000,1,256.139
7,2:26.864,9.724,2,146.864
7,2:09.853,,3,129.853
7,3:39.188,,4,219.188
7,2:07.035,,5,127.035
7,2:06.744,,6,126.744
7,2:07.653,,7,127.653
7,2:07.190,,8,127.19
7,2:32.038,,9,152.038
7,4:49.458,,10,289.45799999999997
7,2:07.280,,11,127.28
7,2:08.244,,12,128.244
7,2:08.327,,13,128.327
7,2:07.461,,14,127.461
7,2:07.523,,15,127.523
7,2:08.283,,16,128.283
7,2:07.042,,17,127.042
7,2:09.270,,18,129.27
7,2:08.176,,19,128.176
7,2:45.851,,20,165.851
7,2:09.205,,21,129.205
7,2:08.633,,22,128.633
7,3:06.366,,23,186.36599999999999
7,4:53.258,,24,293.258
7,2:06.701,,25,126.701
7,2:06.838,,26,126.838
7,2:07.468,,27,127.468
7,2:15.422,1.103,28,135.422
7,2:07.481,,29,127.481
7,2:08.648,,30,128.648
7,2:08.075,,31,128.075
7,2:14.910,9.658,32,134.91
7,2:05.831,,33,125.831
7,2:05.930,,34,125.93
7,2:06.657,,35,126.657
7,2:14.155,,36,134.155
7,2:07.489,,37,127.489
7,2:08.277,,38,128.277
7,4:59.575,,39,299.575
7,2:07.596,,40,127.596
7,2:04.322,,41,124.322
7,2:05.550,,42,125.55
7,2:08.975,,43,128.975
7,2:07.938,,44,127.938
7,2:07.181,,45,127.181
7,2:08.285,,46,128.285
7,2:09.351,,47,129.351
7,2:49.539,,48,169.539
7,2:08.439,,49,128.439
7,2:14.963,,50,134.963
7,4:57.156,,51,297.156
7,2:07.023,,52,127.023
7,2:07.134,,53,127.134
7,3:20.622,1:14.031,54,200.622
7,2:02.327,1:01.627,55,122.327
7,2:08.360,,56,128.36
7,2:08.556,,57,128.556
7,2:07.687,,58,127.687
7,2:08.971,,59,128.971
7,3:27.837,5.199,60,207.837
7,4:02.759,4.929,61,242.759
7,2:09.373,,62,129.373
7,2:11.031,,63,131.031
7,2:08.446,,64,128.446
7,2:08.628,,65,128.628
7,3:08.127,39.837,66,188.127
7,2:07.602,,67,127.602
7,2:07.682,,68,127.682
7,3:33.105,,69,213.105
7,2:53.393,,70,173.393
7,2:07.692,,71,127.69200000000001
7,2:07.560,,72,127.56
7,2:05.590,,73,125.59
7,2:06.869,,74,126.869
7,2:07.357,,75,127.357
7,2:07.393,,76,127.393
7,2:07.284,,77,127.284
7,2:09.099,,78,129.099
7,2:08.744,,79,128.744
7,2:07.953,,80,127.953
7,2:08.633,,81,128.633
7,3:43.628,1:17.745,82,223.628
7,2:10.024,1:18.617,83,130.024
7,3:19.212,,84,199.212
7,2:50.738,,85,170.738
7,2:07.177,,86,127.17699999999999
7,2:04.429,,87,124.429
7,2:07.794,,88,127.794
7,2:08.297,,89,128.297
7,2:10.112,,90,130.112
7,2:08.578,,91,128.578
7,2:06.169,,92,126.169
7,2:07.670,,93,127.67
7,2:08.343,,94,128.343
7,2:10.675,,95,130.675
7,2:08.242,,96,128.242
7,2:07.603,,97,127.603
7,2:14.556,,98,134.556
7,2:06.900,,99,126.9
7,2:07.447,,100,127.447
7,2:07.276,,101,127.276
7,2:06.908,,102,126.908
7,2:13.521,,103,133.52100000000002
7,3:55.196,,104,235.196
7,3:05.576,,105,185.576
7,2:08.105,,106,128.105
7,2:07.834,,107,127.834
7,2:07.117,1:09.899,108,127.117
7,2:07.266,,109,127.266
7,2:05.794,,110,125.794
7,2:07.670,,111,127.67
7,2:08.898,,112,128.898
7,2:08.587,,113,128.587
7,2:04.552,,114,124.55199999999999
7,2:05.561,,115,125.561
7,2:08.292,,116,128.292
7,2:08.274,,117,128.274
7,3:38.839,3.060,118,218.839
7,2:12.480,3.433,119,132.48
7,2:06.267,,120,126.267
7,2:12.726,,121,132.726
7,2:07.084,,122,127.084
7,2:07.891,,123,127.891
7,2:08.816,,124,128.816
7,2:08.174,,125,128.174
7,2:09.672,,126,129.672
7,2:08.890,,127,128.89
7,2:06.961,,128,126.961
7,2:10.108,,129,130.108
7,4:29.143,1:56.896,130,269.14300000000003
7,4:07.876,36.895,131,247.876
7,2:07.632,,132,127.632
7,2:06.939,,133,126.939
7,2:06.881,,134,126.881
7,2:08.955,,135,128.955
7,5:06.313,,136,306.313
7,5:04.144,,137,304.144
7,2:08.171,,138,128.171
7,2:06.921,,139,126.921
7,2:06.542,,140,126.542
7,2:05.949,,141,125.949
7,2:06.471,,142,126.471
7,2:07.585,,143,127.585
7,2:06.608,,144,126.608
7,2:07.604,,145,127.604
7,2:08.465,,146,128.465
7,2:08.175,,147,128.175
708,4:17.458,1.319,1,257.45799999999997
708,2:30.518,14.697,2,150.518
708,2:12.138,5.640,3,132.138
708,3:04.018,38.558,4,184.018
708,2:09.472,58.222,5,129.472
708,2:10.623,1:02.101,6,130.623
708,2:09.224,1 Lap,7,129.224
708,2:09.489,1 Lap,8,129.489
708,2:09.305,1 Lap,9,129.305
708,2:31.405,1 Lap,10,151.405
708,2:08.521,1 Lap,11,128.52100000000002
708,2:10.022,1 Lap,12,130.022
708,3:22.418,1 Lap,13,202.418
708,2:11.078,1 Lap,14,131.078
708,2:11.004,1 Lap,15,131.004
708,2:09.576,1 Lap,16,129.576
708,2:10.840,1 Lap,17,130.84
708,2:10.209,2 Laps,18,130.209
708,2:08.523,2 Laps,19,128.523
708,2:44.579,2 Laps,20,164.579
708,2:13.167,2 Laps,21,133.167
708,2:09.648,2 Laps,22,129.648
708,2:21.544,2 Laps,23,141.544
708,2:40.981,2 Laps,24,160.981
708,2:06.228,2 Laps,25,126.228
708,2:06.571,2 Laps,26,126.571
708,2:09.365,2 Laps,27,129.365
708,2:08.600,2 Laps,28,128.6
708,2:09.617,2 Laps,29,129.617
708,2:09.599,2 Laps,30,129.599
708,2:11.601,2 Laps,31,131.601
708,2:10.182,2 Laps,32,130.182
708,2:17.080,16.801,33,137.07999999999998
708,2:10.781,10.590,34,130.781
708,2:09.780,14.440,35,129.78
708,2:10.077,41.600,36,130.077
708,2:09.275,44.218,37,129.275
708,2:17.586,1:12.034,38,137.586
708,2:09.025,1 Lap,39,129.025
708,2:09.733,1 Lap,40,129.733
708,4:09.819,1 Lap,41,249.819
708,4:53.905,1 Lap,42,293.905
708,2:09.974,1 Lap,43,129.974
708,2:08.916,1 Lap,44,128.916
708,2:10.756,1 Lap,45,130.756
708,2:10.023,1 Lap,46,130.023
708,2:09.612,1 Lap,47,129.612
708,2:10.762,1 Lap,48,130.762
708,2:11.689,1 Lap,49,131.689
708,2:09.496,1 Lap,50,129.496
708,2:10.110,2 Laps,51,130.11
708,2:10.394,2 Laps,52,130.394
708,2:50.264,2 Laps,53,170.264
708,2:11.065,2 Laps,54,131.065
708,2:10.912,2 Laps,55,130.912
708,2:10.277,2 Laps,56,130.277
708,4:38.759,2 Laps,57,278.759
708,4:36.970,2 Laps,58,276.97
708,2:07.127,2 Laps,59,127.127
708,2:08.295,2 Laps,60,128.295
708,2:09.126,2 Laps,61,129.126
708,2:10.489,2 Laps,62,130.489
708,2:10.753,2 Laps,63,130.753
708,2:12.341,2 Laps,64,132.341
708,2:10.256,2 Laps,65,130.256
708,2:09.512,2 Laps,66,129.512
708,3:25.091,9.596,67,205.091
708,4:03.664,10.231,68,243.664
708,2:11.513,16.580,69,131.513
708,2:10.328,46.100,70,130.328
708,4:38.619,1 Lap,71,278.619
708,2:08.232,1 Lap,72,128.232
708,3:30.181,1 Lap,73,210.181
708,2:08.270,1 Lap,74,128.27
708,2:11.261,1 Lap,75,131.261
708,2:09.120,1 Lap,76,129.12
708,2:09.270,1 Lap,77,129.27
708,2:08.752,1 Lap,78,128.752
708,2:10.509,2 Laps,79,130.50900000000001
708,2:11.842,2 Laps,80,131.842
708,2:10.095,2 Laps,81,130.095
708,2:10.021,2 Laps,82,130.02100000000002
708,2:09.855,1 Lap,83,129.855
708,3:19.951,2 Laps,84,199.951
708,2:08.619,2 Laps,85,128.619
708,2:16.194,1 Lap,86,136.194
708,2:10.674,2 Laps,87,130.674
708,2:10.847,2 Laps,88,130.847
708,2:09.282,2 Laps,89,129.282
708,2:09.268,2 Laps,90,129.268
708,2:10.097,15.646,91,130.097
708,2:11.792,21.269,92,131.792
708,2:10.975,48.447,93,130.975
708,2:11.208,51.985,94,131.208
708,2:26.595,1 Lap,95,146.595
708,2:16.514,1 Lap,96,136.514
708,2:09.041,1 Lap,97,129.041
708,2:09.675,1 Lap,98,129.675
708,2:52.798,1 Lap,99,172.798
708,2:11.163,1 Lap,100,131.163
708,2:15.845,1 Lap,101,135.845
708,3:11.843,1 Lap,102,191.843
708,2:10.671,1 Lap,103,130.671
708,2:10.722,1 Lap,104,130.722
708,2:09.189,1 Lap,105,129.189
708,2:18.963,1 Lap,106,138.963
708,2:12.029,2 Laps,107,132.029
708,2:44.162,2 Laps,108,164.162
708,2:09.894,2 Laps,109,129.894
708,2:17.163,1 Lap,110,137.163
708,2:49.902,2 Laps,111,169.902
708,2:07.767,2 Laps,112,127.767
708,2:08.668,2 Laps,113,128.668
708,2:08.615,2 Laps,114,128.615
708,3:07.885,2 Laps,115,187.885
708,2:09.674,2 Laps,116,129.674
708,2:11.236,2 Laps,117,131.236
708,3:37.391,5.095,118,217.391
708,2:13.800,6.788,119,133.8
708,2:09.854,24.856,120,129.85399999999998
708,3:01.598,1:13.728,121,181.598
708,2:11.740,56.641,122,131.74
708,2:12.301,1 Lap,123,132.301
708,2:09.445,1 Lap,124,129.445
708,2:16.261,1 Lap,125,136.261
708,4:22.617,1 Lap,126,262.617
708,2:10.668,1 Lap,127,130.668
708,2:10.211,1 Lap,128,130.211
708,2:10.417,1 Lap,129,130.417
708,2:09.155,1 Lap,130,129.155
708,4:28.710,2 Laps,131,268.71
708,2:13.907,2 Laps,132,133.907
708,4:56.562,2 Laps,133,296.562
708,5:00.349,2 Laps,134,300.349
708,2:10.272,2 Laps,135,130.272
708,2:09.680,2 Laps,136,129.68
708,4:03.913,2 Laps,137,243.913
708,2:07.120,2 Laps,138,127.12
708,2:05.754,2 Laps,139,125.754
708,2:10.545,2 Laps,140,130.545
708,2:10.070,2 Laps,141,130.07
708,2:09.843,2 Laps,142,129.843
708,2:09.744,2 Laps,143,129.744
708,2:10.902,2 Laps,144,130.902
708,2:11.602,2 Laps,145,131.602
77,5:15.759,59.620,1,315.759
77,2:35.585,47.663,2,155.585
77,2:30.689,1:05.066,3,150.689
77,4:56.619,2 Laps,4,296.619
77,2:21.374,2 Laps,5,141.374
77,2:26.115,3 Laps,6,146.115
77,2:23.346,3 Laps,7,143.346
77,2:22.822,3 Laps,8,142.822
77,2:35.748,4 Laps,9,155.748
77,2:19.495,5 Laps,10,139.495
77,2:19.654,5 Laps,11,139.654
77,2:19.492,5 Laps,12,139.492
77,2:19.344,6 Laps,13,139.344
77,2:26.415,6 Laps,14,146.415
77,2:17.646,7 Laps,15,137.64600000000002
77,4:59.509,7 Laps,16,299.509
77,2:38.872,7 Laps,17,158.872
77,3:38.324,8 Laps,18,218.324
77,2:22.345,8 Laps,19,142.345
77,3:03.519,8 Laps,20,183.519
77,2:18.236,7 Laps,21,138.236
77,2:16.577,8 Laps,22,136.577
77,2:18.235,8 Laps,23,138.235
77,2:18.332,9 Laps,24,138.332
77,2:19.131,9 Laps,25,139.131
77,2:19.591,9 Laps,26,139.591
77,2:19.028,9 Laps,27,139.028
77,2:48.900,1:31.380,28,168.9
77,2:58.082,2:14.486,29,178.082
77,2:34.701,1:33.936,30,154.701
77,2:28.586,2 Laps,31,148.586
77,2:23.807,2 Laps,32,143.807
77,2:23.934,3 Laps,33,143.934
77,2:23.331,3 Laps,34,143.331
77,4:36.174,4 Laps,35,276.174
77,4:55.879,4 Laps,36,295.879
77,2:19.734,5 Laps,37,139.734
77,2:19.148,5 Laps,38,139.148
77,2:19.071,5 Laps,39,139.071
77,2:18.852,5 Laps,40,138.852
77,2:19.633,6 Laps,41,139.633
77,2:19.772,6 Laps,42,139.772
77,3:47.386,7 Laps,43,227.386
77,2:17.401,7 Laps,44,137.401
77,2:17.693,7 Laps,45,137.693
77,2:42.679,7 Laps,46,162.679
77,2:21.264,7 Laps,47,141.264
77,2:17.900,8 Laps,48,137.9
77,2:16.429,8 Laps,49,136.429
77,4:40.855,8 Laps,50,280.855
77,3:08.633,7 Laps,51,188.633
77,2:18.113,7 Laps,52,138.113
77,2:18.478,7 Laps,53,138.478
77,2:17.936,8 Laps,54,137.936
77,2:22.599,9 Laps,55,142.599
77,2:19.171,9 Laps,56,139.171
77,2:18.724,10 Laps,57,138.724
77,2:51.939,1:34.129,58,171.939
77,2:32.834,2:00.840,59,152.834
77,2:21.524,2 Laps,60,141.524
77,2:27.076,3 Laps,61,147.076
77,2:26.321,2 Laps,62,146.321
77,2:25.744,3 Laps,63,145.744
77,2:25.064,3 Laps,64,145.064
77,3:31.926,4 Laps,65,211.926
77,2:18.625,5 Laps,66,138.625
77,2:21.198,5 Laps,67,141.198
77,2:19.742,6 Laps,68,139.742
77,2:24.121,7 Laps,69,144.121
77,2:17.525,7 Laps,70,137.525
77,2:19.148,7 Laps,71,139.148
77,2:18.687,7 Laps,72,138.687
77,2:18.302,7 Laps,73,138.302
77,2:17.102,8 Laps,74,137.102
77,2:28.512,7 Laps,75,148.512
77,2:48.741,7 Laps,76,168.74099999999999
77,2:19.602,7 Laps,77,139.602
77,2:19.181,7 Laps,78,139.181
77,2:16.967,8 Laps,79,136.96699999999998
77,2:19.084,8 Laps,80,139.084
77,2:18.856,9 Laps,81,138.856
77,2:19.468,10 Laps,82,139.468
77,2:19.397,10 Laps,83,139.397
77,2:27.304,1 Lap,84,147.304
77,2:29.785,1 Lap,85,149.785
77,2:21.108,2 Laps,86,141.108
77,2:21.044,2 Laps,87,141.044
77,2:24.745,3 Laps,88,144.745
77,2:24.152,3 Laps,89,144.152
77,3:04.693,4 Laps,90,184.693
77,2:18.640,5 Laps,91,138.64
77,2:19.631,5 Laps,92,139.631
77,2:19.186,5 Laps,93,139.186
77,2:20.390,5 Laps,94,140.39
77,2:22.634,6 Laps,95,142.63400000000001
77,2:19.747,6 Laps,96,139.747
77,3:18.180,7 Laps,97,198.18
77,2:54.266,7 Laps,98,174.266
77,2:18.046,7 Laps,99,138.046
77,2:18.374,7 Laps,100,138.374
77,2:19.828,8 Laps,101,139.828
77,2:19.883,,102,139.883
77,2:47.815,7 Laps,103,167.815
77,2:21.289,7 Laps,104,141.289
77,2:25.057,8 Laps,105,145.057
77,2:18.751,8 Laps,106,138.751
77,2:17.903,8 Laps,107,137.903
77,2:20.494,9 Laps,108,140.494
77,2:19.785,9 Laps,109,139.785
77,3:28.827,24.185,110,208.827
77,2:36.474,1 Lap,111,156.474
77,2:20.627,2 Laps,112,140.627
77,2:24.041,3 Laps,113,144.041
77,2:24.525,4 Laps,114,144.525
77,2:25.438,4 Laps,115,145.438
77,3:47.126,4 Laps,116,227.126
77,2:24.599,5 Laps,117,144.599
77,3:19.710,5 Laps,118,199.71
77,4:12.528,5 Laps,119,252.528
77,2:20.105,5 Laps,120,140.105
77,2:19.165,5 Laps,121,139.165
77,2:19.005,6 Laps,122,139.005
77,2:18.320,7 Laps,123,138.32
77,2:18.113,7 Laps,124,138.113
77,2:56.280,7 Laps,125,176.28
77,3:01.554,7 Laps,126,181.554
77,2:24.750,7 Laps,127,144.75
77,2:20.079,8 Laps,128,140.079
77,2:19.639,8 Laps,129,139.639
77,2:21.443,7 Laps,130,141.443
77,2:19.017,7 Laps,131,139.017
77,3:36.704,8 Laps,132,216.704
77,2:20.260,8 Laps,133,140.26
77,2:18.243,8 Laps,134,138.243
77,2:19.218,9 Laps,135,139.218
77,2:19.306,9 Laps,136,139.306
777,4:29.402,13.263,1,269.402
777,2:22.924,26.763,2,142.924
777,2:20.851,34.328,3,140.851
777,3:58.372,3:30.489,4,238.372
777,3:53.921,2 Laps,5,233.921
777,2:18.366,2 Laps,6,138.36599999999999
777,2:18.953,2 Laps,7,138.953
777,2:36.241,3 Laps,8,156.24099999999999
777,2:26.474,3 Laps,9,146.474
777,2:38.785,3 Laps,10,158.785
777,3:30.056,4 Laps,11,210.056
777,2:24.078,4 Laps,12,144.078
777,2:21.073,5 Laps,13,141.073
777,2:20.161,5 Laps,14,140.161
777,2:19.645,6 Laps,15,139.645
777,3:57.747,7 Laps,16,237.747
777,4:59.841,7 Laps,17,299.841
777,2:38.639,7 Laps,18,158.639
777,2:21.695,7 Laps,19,141.695
777,2:20.511,7 Laps,20,140.511
777,2:19.476,8 Laps,21,139.476
777,2:28.707,8 Laps,22,148.707
777,2:18.625,7 Laps,23,138.625
777,2:17.883,7 Laps,24,137.883
777,2:24.136,8 Laps,25,144.136
777,2:17.851,9 Laps,26,137.851
777,2:18.027,9 Laps,27,138.027
777,2:18.172,9 Laps,28,138.172
777,2:19.822,9 Laps,29,139.822
777,2:37.025,33.148,30,157.025
777,2:27.295,45.467,31,147.29500000000002
777,2:19.351,47.848,32,139.351
777,2:21.736,1 Lap,33,141.736
777,2:20.438,1 Lap,34,140.438
777,2:23.144,2 Laps,35,143.144
777,2:21.997,2 Laps,36,141.997
777,2:19.207,2 Laps,37,139.207
777,4:35.873,3 Laps,38,275.873
777,4:55.675,3 Laps,39,295.675
777,2:19.250,3 Laps,40,139.25
777,2:20.785,4 Laps,41,140.785
777,2:20.732,5 Laps,42,140.732
777,2:21.162,6 Laps,43,141.162
777,2:21.513,6 Laps,44,141.513
777,2:22.669,7 Laps,45,142.669
777,2:44.521,7 Laps,46,164.52100000000002
777,2:26.202,7 Laps,47,146.202
777,2:20.268,7 Laps,48,140.268
777,2:20.980,7 Laps,49,140.98
777,4:31.847,8 Laps,50,271.847
777,2:59.034,7 Laps,51,179.034
777,2:18.413,7 Laps,52,138.413
777,2:19.528,7 Laps,53,139.528
777,3:40.677,8 Laps,54,220.677
777,2:19.543,9 Laps,55,139.543
777,2:20.040,9 Laps,56,140.04
777,2:18.061,9 Laps,57,138.061
777,2:18.635,9 Laps,58,138.635
777,3:15.511,28.682,59,195.511
777,2:19.096,1:01.014,60,139.096
777,2:19.302,1:10.943,61,139.302
777,2:20.517,1 Lap,62,140.517
777,2:20.564,2 Laps,63,140.564
777,2:19.607,2 Laps,64,139.607
777,2:20.169,2 Laps,65,140.169
777,3:31.064,3 Laps,66,211.064
777,2:56.278,3 Laps,67,176.278
777,2:18.422,3 Laps,68,138.422
777,2:27.103,3 Laps,69,147.103
777,2:20.543,4 Laps,70,140.543
777,2:20.867,4 Laps,71,140.867
777,2:22.669,5 Laps,72,142.669
777,2:23.322,5 Laps,73,143.322
777,2:21.975,6 Laps,74,141.975
777,2:23.008,6 Laps,75,143.008
777,2:20.148,7 Laps,76,140.148
777,2:19.644,7 Laps,77,139.644
777,2:25.447,7 Laps,78,145.447
777,2:29.180,8 Laps,79,149.18
777,2:31.905,7 Laps,80,151.905
777,2:43.044,7 Laps,81,163.04399999999998
777,2:18.323,7 Laps,82,138.323
777,2:19.535,7 Laps,83,139.535
777,2:17.029,8 Laps,84,137.029
777,2:17.018,8 Laps,85,137.018
777,2:18.038,9 Laps,86,138.038
777,2:18.691,10 Laps,87,138.691
777,2:18.213,10 Laps,88,138.213
777,2:18.658,1:18.570,89,138.65800000000002
777,2:18.835,1 Lap,90,138.835
777,2:18.801,1 Lap,91,138.801
777,2:19.767,2 Laps,92,139.767
777,2:18.512,2 Laps,93,138.512
777,2:19.416,2 Laps,94,139.416
777,2:23.938,3 Laps,95,143.938
777,4:00.906,4 Laps,96,240.906
777,2:20.536,4 Laps,97,140.536
777,2:21.014,5 Laps,98,141.014
777,3:26.010,6 Laps,99,206.01
777,2:55.513,7 Laps,100,175.513
777,2:55.744,7 Laps,101,175.744
777,2:21.665,7 Laps,102,141.665
777,2:21.406,7 Laps,103,141.406
777,4:09.188,8 Laps,104,249.188
777,2:44.516,7 Laps,105,164.516
777,2:19.412,7 Laps,106,139.412
777,2:18.430,8 Laps,107,138.43
777,2:16.714,8 Laps,108,136.714
777,2:16.781,8 Laps,109,136.781
777,2:18.586,9 Laps,110,138.586
777,2:18.367,9 Laps,111,138.367
777,3:32.346,15.946,112,212.346
777,2:18.767,1:31.168,113,138.767
777,2:19.942,1:44.843,114,139.942
777,2:26.580,1 Lap,115,146.57999999999998
777,2:18.497,2 Laps,116,138.497
777,2:18.205,3 Laps,117,138.20499999999998
777,2:19.881,3 Laps,118,139.881
777,2:22.789,3 Laps,119,142.789
777,4:11.556,4 Laps,120,251.556
777,2:21.768,5 Laps,121,141.768
777,2:20.607,5 Laps,122,140.607
777,2:20.827,5 Laps,123,140.827
777,2:20.328,6 Laps,124,140.328
777,2:24.821,6 Laps,125,144.821
777,2:46.565,6 Laps,126,166.565
777,3:02.870,7 Laps,127,182.87
777,2:24.144,7 Laps,128,144.144
777,2:21.637,8 Laps,129,141.637
777,2:18.523,8 Laps,130,138.523
777,2:19.688,7 Laps,131,139.688
777,2:18.148,8 Laps,132,138.148
777,2:18.291,8 Laps,133,138.291
777,2:17.283,8 Laps,134,137.28300000000002
777,2:18.526,9 Laps,135,138.526
777,2:18.919,9 Laps,136,138.919
8,4:30.311,14.172,1,270.311
8,2:15.748,14.862,2,135.748
8,2:09.821,11.397,3,129.821
8,3:02.533,38.803,4,182.533
8,2:08.386,43.130,5,128.386
8,2:09.160,51.826,6,129.16
8,2:09.145,53.781,7,129.145
8,2:33.339,54.332,8,153.339
8,2:09.848,20.785,9,129.848
8,3:26.189,40.967,10,206.189
8,2:07.510,46.103,11,127.51
8,2:07.836,46.416,12,127.836
8,2:09.647,56.348,13,129.647
8,2:09.717,1:18.724,14,129.717
8,4:58.601,15.798,15,298.601
8,2:40.991,10.938,16,160.99099999999999
8,2:10.186,19.100,17,130.186
8,2:10.207,20.674,18,130.207
8,3:04.111,2.722,19,184.111
8,4:53.530,2.994,20,293.53
8,2:06.588,2.841,21,126.588
8,2:06.905,2.908,22,126.905
8,2:07.713,5.527,23,127.713
8,2:08.792,,24,128.792
8,2:08.058,8.131,25,128.058
8,2:09.429,8.912,26,129.429
8,2:08.156,13.227,27,128.156
8,2:31.020,28.052,28,151.02
8,2:17.949,31.025,29,137.949
8,2:08.029,13.595,30,128.029
8,2:08.768,16.433,31,128.768
8,2:06.929,38.697,32,126.929
8,2:07.573,39.613,33,127.57300000000001
8,2:08.160,43.637,34,128.16
8,2:10.777,40.259,35,130.777
8,2:09.604,55.896,36,129.60399999999998
8,2:07.810,55.429,37,127.81
8,4:13.932,18.806,38,253.932
8,4:55.121,14.352,39,295.121
